location	hits	keyword	geo	gprop	GTREND_QUERY	GEOUNIT_TYPE	GEOUNIT_CODE	QUERY_UID	QUERY_BASETERM
Prague		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Toronto		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Singapore		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Melbourne		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Sydney		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Istanbul		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Warsaw		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Los Angeles		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Buenos Aires		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Mumbai		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Mexico City		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Bengaluru		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
New Delhi		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Jakarta		Amsterdam	world	web	Amsterdam;Wijk 12 Hogemaat	quarter	WK040612	401bca6d-af4a-4661-90f4-5f7952c24f3f	TRUE
Blaricum	100	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Schiphol	79	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Amsterdam	65	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Amsterdam	64	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Amstelveen	45	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Zaandam	40	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Amsterdam-Zuidoost	39	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Purmerend		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Aalsmeer		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Hoofddorp		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Haarlem	29	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Hilversum		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Almere	24	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Alkmaar		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Utrecht	18	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Lelystad		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
The Hague	15	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Leiden		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Amersfoort		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Delft		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Arnhem		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Rotterdam	10	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Apeldoorn		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Eindhoven		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
's-Hertogenbosch		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Breda		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Zwolle		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Nijmegen		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Groningen		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Tilburg		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Antwerp		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Brussels		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Liverpool		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
London	1	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Düsseldorf		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Dortmund		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Edinburgh		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Frankfurt		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Cologne	1	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Dublin	1	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Glasgow		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Zürich		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Manchester		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Hamburg		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Berlin	1	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Munich		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Naples		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Stuttgart		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Paris	1	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Rome	1	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Milan	1	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Vienna	1	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Copenhagen		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Barcelona		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
New York	1	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Stockholm		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Tel Aviv-Yafo		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Madrid	1	Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Dubai		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Prague		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Toronto		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Singapore		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Melbourne		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Sydney		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Istanbul		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Warsaw		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Los Angeles		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Buenos Aires		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Mumbai		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Mexico City		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Bengaluru		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
New Delhi		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Jakarta		Amsterdam	world	web	Amsterdam;Wijk 00 Landsmeer	quarter	WK041500	a747adba-8d7c-41d9-9187-3f2920886d26	TRUE
Blaricum	100	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Schiphol	79	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Amsterdam	65	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Amsterdam	64	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Amstelveen	45	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Zaandam	40	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Amsterdam-Zuidoost	39	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Purmerend		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Aalsmeer		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Hoofddorp		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Haarlem	29	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Hilversum		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Almere	24	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Alkmaar		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Utrecht	18	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Lelystad		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
The Hague	15	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Leiden		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Amersfoort		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Delft		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Arnhem		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Rotterdam	10	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Apeldoorn		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Eindhoven		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
's-Hertogenbosch		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Breda		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Zwolle		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Nijmegen		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Groningen		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Tilburg		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Antwerp		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Brussels		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Liverpool		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
London	1	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Düsseldorf		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Dortmund		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Edinburgh		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Frankfurt		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Cologne	1	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Dublin	1	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Glasgow		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Zürich		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Manchester		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Hamburg		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Berlin	1	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Munich		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Naples		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Stuttgart		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Paris	1	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Rome	1	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Milan	1	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Vienna	1	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Copenhagen		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Barcelona		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
New York	1	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Stockholm		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Tel Aviv-Yafo		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Madrid	1	Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Dubai		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Prague		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Toronto		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Singapore		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Melbourne		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Sydney		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Istanbul		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Warsaw		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Los Angeles		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Buenos Aires		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Mumbai		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Mexico City		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Bengaluru		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
New Delhi		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Jakarta		Amsterdam	world	web	Amsterdam;Wijk 01 Ilpendam	quarter	WK041501	2bfb5750-442f-4fa7-82e6-2aaeb80ea4e8	TRUE
Blaricum	100	Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Schiphol	79	Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Amsterdam	65	Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Amsterdam	64	Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Amstelveen	45	Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Zaandam	40	Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Amsterdam-Zuidoost	39	Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Purmerend		Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Aalsmeer		Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Hoofddorp		Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Haarlem	29	Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Hilversum		Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Almere	24	Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
Alkmaar		Amsterdam	world	web	Amsterdam;Laren	quarter	WK041703	e81142e9-17b1-42d6-8707-46c09bd2cbb0	TRUE
